userid,nodeid,group,label,date_start,date_end,formatted,latitude,longitude,placeid,street_address,route,intersection,political,country,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,administrative_area_level_5,colloquial_area,locality,ward,sublocality,neighborhood,premise,subpremise,postal_code,natural_feature,airport,park,point_of_interest,floor,establishment,parking,post_box,postal_town,room,street_number,bus_station,train_station,transit_station,last_updated,last_retrieved
291596df-81e4-4388-9854-9a887ecd4f9e,33682a1d-ed3a-452c-a64a-97eb2764dce6,location,YARZEH MOUNT LEBANON LEBANON,,,"Yarzeh, Lebanon",33.8316803,35.5550995,ChIJwzYTMgMYHxURltkDJpGt5j8,,,,,Lebanon,Mount Lebanon,Baabda,Baabda,,,,Yarzeh,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
291596df-81e4-4388-9854-9a887ecd4f9e,0bf515f2-75d6-4be3-8d6b-2287d28dfd3b,location,FORUM DE BEIRUT EXPO JISR BEIRUT LEBANON,,,"Jisr, Lebanon",33.8980865,35.5340004,ChIJp5Sx3kIWHxURhh7-2pXUQd8,,,,,Lebanon,Beirut,Beirut,Jisr,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
2a0318d4-ad3d-4609-be9d-893cb8b576f1,ff150d28-bd81-4e1e-a4fc-ba2786b582c1,person,"BATROUN, NORTH, LEBANON",,,"Batroun, Lebanon",34.2572937,35.6669464,ChIJCwlz2qNYHxURmHIDmp8reck,,,,,Lebanon,North,Batroun,Batroun,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
2b8f674e-075e-4d6a-a2d1-391a7c504adc,95752047-0c9c-4c0f-9698-63fe6e746bcf,location,FORUM DE BEIRUT EXPO JISR BEIRUT LEBANON,,,"Jisr, Lebanon",33.8980865,35.5340004,ChIJp5Sx3kIWHxURhh7-2pXUQd8,,,,,Lebanon,Beirut,Beirut,Jisr,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
2b8f674e-075e-4d6a-a2d1-391a7c504adc,9087103c-9248-498b-86d4-efc25c22a8b3,location,HILTON BEIRUT HABTOOR GRAND BEIRUT LEBANON,,,"Charles Helou، Sin El Fil، Beirut, Lebanon",33.8694992,35.5372238,ChIJabUAEroXHxURDILj-EThc80,,,,,Lebanon,,,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
2bae9e09-eae0-43ab-b942-61ca41b897c5,ccf45064-8aa1-4998-8586-873af49c2f2c,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/20/2016 19:50,10/24/2016
2bbdfd26-b21d-44f5-b8b8-4272385491dd,14329d95-65a6-4997-b1e5-b0a69b92b082,person,"MBEYA, MBEYA REGION, TANZANIA",,,"Mbeya, Tanzania",-8.9094009,33.4607735,ChIJzZkTcR6gABkRpSMfdT_1EkA,,,,,Tanzania,Mbeya Region,Rungwe,,,,,Mbeya,,,,,,,,,,,,,,,,,,,,,9/1/2016 13:14,10/24/2016
2bbdfd26-b21d-44f5-b8b8-4272385491dd,d0be1237-b110-4df7-8efe-2ca645228ade,organization,KIBAMBA DAR ES SALAAM TANZANIA,1/1/2013,,"Kibamba, Dar es Salaam, Tanzania",-6.7974439,39.0502357,ChIJ0ztP7wpEXBgRfcsQlDsJZ4s,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,9/1/2016 13:14,10/24/2016
2c07770e-a5dc-4fbe-b853-4757ef520df8,dc11daa2-d2a3-4b4b-88d7-7fb0e1a133b9,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/20/2016 14:14,10/24/2016
2c07770e-a5dc-4fbe-b853-4757ef520df8,59f51c7c-c8a5-4c06-b15c-21199e43c054,event,BEIRUT LEBANON,5/1/2016,5/1/2016,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/20/2016 14:14,10/24/2016
2c07770e-a5dc-4fbe-b853-4757ef520df8,fea0868f-298e-4040-af88-6449ee240287,organization,NICOLAS IBRAHIM SURSOCK BEIRUT LEBANON,3/1/2016,,"Nicolas Ibrahim Sursock, Bayrut, Lebanon",33.8707275,35.4893112,ChIJOYYs80UXHxURYjY8xJ5axC8,,Nicolas Ibrahim Sursock,,,Lebanon,,Beirut,,,,,Bayrut,,,,,,,,,,,,,,,,,,,,,6/20/2016 14:14,10/24/2016
2c14a2c8-0c2f-4300-8d17-f4821ff9b34a,6e0fe8ba-de07-4c37-a5bd-f7a31828295b,location,DAR ES SALAAM TANZANIA,,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 10:50,10/24/2016
2c14a2c8-0c2f-4300-8d17-f4821ff9b34a,cbff7c4c-432f-4b0a-83d6-b7b599ea7b1a,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 10:50,10/24/2016
2c14a2c8-0c2f-4300-8d17-f4821ff9b34a,a60ab666-c168-4427-b9c9-9e504708d80c,organization,KIMARA DAR ES SALAAM TANZANIA,2/1/2012,,"Kimara, Dar es Salaam, Tanzania",-6.8065581,39.1803741,ChIJX5MpY-o3XBgRDfJRbEiRA3k,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 10:50,10/24/2016
2c3fbdda-2e1e-4c66-8164-7926efd9903f,5bd14f7d-f851-44e7-aafd-9dd5720fb7b7,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/10/2016 14:43,10/24/2016
