"latitude","longitude"
40.7265892,-73.9843216
40.7213135,-74.0042877
40.7585411,-73.9821320
40.7416077,-73.9909744
40.7257881,-74.0041428
40.7418365,-73.9928818
40.7225914,-74.0027618
40.7399788,-73.9924850
40.7466240,-73.9854202
40.7388306,-73.9815369
40.7411118,-73.9874496
40.7448692,-73.9967422
40.7249184,-73.9968796
40.7271576,-74.0076904
40.7436523,-73.9833679
40.7467918,-73.9932480
40.8109436,-73.9584579
40.7450905,-73.9831314
40.7511635,-73.9924622
40.7428589,-73.9934616
40.7259941,-73.9957123
40.7124481,-74.0082932
40.7384453,-73.9886093
40.7388344,-73.9938660
40.7480469,-73.9919434
40.7681160,-73.9562531
40.7571220,-73.9865646
40.7274208,-74.0059586
40.7519951,-73.9838409
40.7194481,-74.0008392
40.7455711,-73.9941559
40.7430687,-73.9896622
40.7500725,-73.9847183
40.7420464,-73.9918213
40.7539253,-73.9854126
40.7403641,-73.9931107
40.7443428,-73.9871979
40.7387695,-73.9883118
40.7260246,-73.9960556
40.7339134,-73.9913177
40.7572708,-73.9833603
40.7543716,-73.9761810
40.7717018,-73.9556961
40.7505341,-73.9826431
40.7078743,-74.0047455
40.7038422,-74.0127411
40.7561531,-73.9806824
40.7460632,-73.9919434
40.7614098,-73.9692230
40.7042007,-74.0082397
40.7452774,-73.9809799
40.7564774,-73.9824753
40.7541046,-73.9989166
40.7396736,-73.9940414
40.7446289,-73.9877167
40.7616348,-73.9702454
40.7578506,-73.9866867
40.7243118,-73.9973373
40.7399788,-73.9924850
40.7345047,-73.9894257
40.7189598,-74.0027924
40.7603188,-73.9661179
40.7453728,-73.9821091
40.7459221,-73.9954681
40.7203903,-73.9983139
40.7450752,-73.9934311
40.7754860,-73.9814987
40.7393570,-73.9928970
40.7446289,-73.9877167
40.7446289,-73.9877167
40.7459221,-73.9915924
40.7395935,-73.9921722
40.7311172,-73.9866791
40.7359619,-73.9943924
40.7446823,-73.9848709
40.7446823,-73.9848709
40.7509079,-73.9735794
40.7054405,-74.0128860
40.7544975,-73.9921875
40.7566261,-73.9834671
40.7277756,-74.0008774
40.7446289,-73.9877167
40.7466240,-73.9854202
40.7593727,-73.9725342
40.7551384,-73.9760132
40.7076340,-74.0107727
40.7249184,-73.9968796
40.7384224,-74.0004120
40.7207565,-73.9981232
40.7427292,-73.9915695
40.7432976,-73.9864044
40.7389145,-73.9940643
40.7057800,-74.0139694
40.7519608,-73.9902954
40.7133522,-74.0121307
40.7446785,-73.9485397
40.7430267,-73.9848175
40.7480469,-73.9919434
40.7368851,-73.9891663
40.7408905,-73.9947891
40.7435913,-73.9933319
40.7593040,-73.9900436
40.7154732,-73.9900131
40.7259102,-73.9969635
40.7502098,-73.9842758
40.7357903,-73.9999313
40.7332497,-73.9982605
40.7467728,-74.0011902
40.7052650,-74.0088501
40.7388496,-73.9895096
40.7482986,-73.9906540
40.7347145,-73.9907761
40.7274208,-74.0059586
40.7456245,-73.9898453
40.7224464,-73.9797211
40.7526245,-73.9851990
40.7283287,-73.9914780
40.7060013,-74.0117493
40.7386818,-73.9955750
40.7250252,-73.9967957
40.7402115,-74.0074310
40.7669334,-73.9897308
40.7402344,-73.9899979
40.7429352,-73.9838943
40.7253304,-74.0008926
40.7440681,-73.9852219
40.7483597,-73.9890823
40.7253952,-74.0048065
40.7175102,-73.9909210
40.7283287,-73.9914780
40.7418365,-73.9928818
40.7591553,-73.9752960
40.7387428,-73.9929276
40.7395515,-73.9898605
40.7050858,-74.0086060
40.7467232,-73.9840775
40.7520409,-73.9809494
40.7274208,-74.0059586
40.7168274,-73.9970474
40.7104607,-74.0077667
40.7511559,-73.9766312
40.7571945,-73.9793015
40.7313004,-74.0085220
40.7477264,-73.9903870
40.7479782,-73.9708633
40.7581444,-73.9888229
40.7068100,-74.0094299
40.7535210,-73.9766312
40.8037720,-73.9617386
40.7274208,-74.0059586
40.7612610,-73.9861298
40.7550583,-73.9816818
40.8120537,-73.9500885
40.7368851,-73.9891663
40.7534790,-73.9720459
40.7405167,-73.9916534
40.7465134,-73.9891815
40.7384949,-73.9922409
40.7539253,-73.9854126
40.7332420,-73.9908981
40.7387428,-73.9929276
40.7536697,-73.9954910
40.7436981,-73.9894104
40.7436981,-73.9894104
40.7268677,-74.0077362
40.7055779,-74.0083771
40.7288628,-73.9964142
40.7528610,-73.9878616
40.7186775,-73.9987946
40.7643700,-73.9917450
40.7529259,-73.9787445
40.7384949,-73.9922409
40.7189598,-74.0027924
40.7353363,-74.0082016
40.7474213,-73.9947739
40.7342949,-73.9912186
40.7433777,-73.9894791
40.7547073,-73.9863510
40.7071762,-74.0129318
40.7449493,-73.9865799
40.7376480,-73.9886169
40.7393913,-73.9892883
40.7428589,-73.9934616
40.7560158,-73.9838257
40.7079086,-74.0064850
40.7447968,-73.9938812
40.7483368,-73.9915771
40.7629738,-73.9807281
40.7558708,-73.9701462
40.7233582,-73.9886093
40.7214127,-73.9999008
40.7074585,-74.0058899
40.7332726,-73.9928055
40.7384491,-73.9886932
40.7385521,-73.9874725
40.7611504,-73.9846573
40.7250252,-73.9967957
40.7395973,-73.9883652
40.7313004,-74.0085220
40.7472000,-73.9908295
40.8162117,-73.9620361
40.7490044,-73.9942398
40.7645454,-73.9969482
40.7180710,-74.0034180
40.7243118,-73.9973373
40.7057800,-74.0139694
40.7423477,-73.9862900
40.7634048,-73.9862213
40.7052536,-74.0140686
40.7263222,-74.0079727
40.7446442,-73.9896774
40.7190704,-73.9856186
40.7524300,-73.9737396
40.7453346,-73.9902115
40.7481232,-73.9938812
40.7629089,-73.9745560
40.7376480,-73.9886169
40.7629166,-73.9856491
40.7429352,-73.9838943
40.7400932,-73.9854889
40.7369614,-73.9923859
40.7076340,-74.0107727
40.7262573,-73.9966660
40.7400932,-73.9854889
40.7402344,-73.9899979
40.7531395,-73.9846268
40.7532082,-73.9846039
40.7756462,-73.9623489
40.7432976,-73.9864044
40.7407188,-73.9921265
40.7460632,-73.9919434
40.7510757,-73.9799881
40.7588348,-73.9808350
40.7568970,-73.9703827
40.7502403,-73.9741974
40.7218704,-73.9966278
40.7356911,-74.0081329
40.7560883,-73.9901123
40.7474709,-73.9914246
40.7274208,-74.0059586
40.7552834,-73.9934845
40.7238541,-74.0000534
40.7286415,-73.9920807
40.7457504,-73.9923019
40.7445641,-73.9932556
40.7616959,-73.9817734
40.7508850,-73.9839096
40.7491035,-73.9945908
40.7195168,-74.0040054
40.7347336,-73.9940796
40.7404518,-73.9884491
40.7356224,-73.9916916
40.7519608,-73.9902954
40.7105217,-74.0104294
40.7371025,-73.9954987
40.7259026,-74.0062332
40.7056999,-74.0117874
40.7383575,-73.9891205
40.7175941,-73.9906235
40.7233925,-73.9873276
40.7454834,-73.9916687
40.7404251,-73.9940872
40.7449493,-73.9865799
40.7446289,-73.9877167
40.7513199,-73.9821472
40.7521553,-73.9951553
40.7210503,-74.0096512
40.7052917,-74.0108795
40.7245674,-74.0019226
40.7050743,-74.0091629
40.7439346,-73.9886703
40.7436981,-73.9894104
40.7450714,-73.9926300
40.7238922,-74.0107574
40.7481155,-73.9843979
40.7547112,-73.9920044
40.7458305,-73.9777145
40.7547073,-73.9863510
40.7718048,-73.9608612
40.7332420,-73.9908981
40.7305222,-73.9782715
40.7201805,-73.9998169
40.7505798,-73.9862823
40.7467308,-73.9896698
40.7401657,-73.9863129
40.7170639,-74.0021210
40.7202034,-73.9986725
40.7568054,-73.9856796
40.7564583,-73.9932785
40.7526855,-73.9758987
40.7459221,-73.9889603
40.7691956,-73.9538040
40.7283287,-73.9914780
40.7465363,-73.9849777
40.7108841,-74.0083923
40.7545891,-73.9908829
40.7381668,-73.9886703
40.7376480,-73.9867554
40.7499733,-73.9921646
40.7509003,-73.9803162
40.7534790,-73.9720459
40.7531586,-73.9807968
40.7531586,-73.9807968
40.7491035,-73.9945908
40.7200432,-74.0021133
40.7425385,-73.9945526
40.7783318,-73.9479446
40.7611008,-73.9706497
40.7611008,-73.9706497
40.7462654,-73.9866028
40.7146378,-74.0062866
40.7459221,-73.9889603
40.7412872,-73.9915848
40.7566261,-73.9697571
40.7439346,-73.9886703
40.7590866,-73.9776001
40.7299309,-74.0008392
40.7576027,-73.9811401
40.7747269,-73.9809799
40.7450714,-73.9926300
40.7393913,-73.9892883
40.7395668,-73.9893951
40.7027893,-74.0133209
40.7516327,-73.9812622
40.7408752,-73.9879837
40.7369614,-73.9923859
40.7525978,-73.9928055
40.7342873,-73.9921265
40.8153381,-73.9601974
40.7274284,-73.9946365
40.7481232,-73.9938812
40.7182922,-74.0022736
40.7488289,-73.9937592
40.7771263,-73.9888306
40.7313004,-74.0085220
40.7498207,-73.9889526
40.7205849,-74.0014725
40.7486305,-73.9902802
40.7566872,-73.9800186
40.7383003,-73.9922028
40.7511635,-73.9924622
40.7461815,-73.9933472
40.7467728,-73.9928818
40.7052536,-74.0140686
40.7446289,-73.9877167
40.7443123,-73.9998932
40.7455711,-73.9941559
40.7226944,-73.9984741
40.7511368,-73.9765854
40.7554207,-73.9927292
40.7043419,-74.0118561
40.7274208,-74.0059586
40.7597923,-73.9753571
40.7509079,-73.9735794
40.7551384,-73.9760132
40.7575569,-73.9773254
40.7052650,-74.0088501
40.7144165,-74.0072632
40.7369652,-73.9931717
40.7504883,-73.9806290
40.7234726,-73.9941025
40.7418518,-73.9955750
40.7389145,-73.9940643
40.7274208,-74.0059586
40.7525787,-73.9878998
40.7457352,-73.9826965
40.7526245,-73.9757156
40.7526855,-73.9758987
40.7214737,-74.0007248
40.7287483,-73.9998398
40.7205849,-74.0014725
40.7179680,-74.0036011
40.7431831,-73.9908447
40.7441559,-73.9883804
40.7551956,-73.9922180
40.7260208,-74.0053635
40.7425537,-74.0060806
40.7073975,-74.0126038
40.7374306,-73.9921112
40.7536354,-73.9865341
40.7217865,-74.0094452
40.7507439,-73.9793777
40.7547073,-73.9863510
40.7236443,-73.9978867
40.7556076,-73.9828491
40.7264786,-73.9815369
40.7544670,-73.9943924
40.7427483,-73.9833069
40.7430687,-73.9896622
40.7249184,-73.9968796
40.7410240,-73.9917679
40.7544975,-73.9921875
40.7528038,-73.9747543
40.7108841,-74.0098495
40.7692108,-73.9847717
40.7539139,-73.9864197
40.7197762,-74.0002289
40.7536697,-73.9954910
40.7423630,-73.9842148
40.7546043,-73.9746552
40.7450333,-73.9837494
40.7465172,-73.9911041
40.7393913,-73.9892883
40.7503853,-73.9790802
40.7178955,-73.9992905
40.7145195,-74.0168533
40.7523880,-73.9836349
40.7423477,-73.9862900
40.7465363,-73.9849777
40.7531624,-73.9895477
40.7667389,-73.9936523
40.7380028,-73.9917831
40.7491035,-73.9945908
40.7446289,-73.9877167
40.7504883,-73.9849472
40.7445374,-73.9922791
40.7481155,-73.9843979
40.7446442,-73.9868011
40.7224541,-74.0028152
40.7393913,-73.9892883
40.7573547,-73.9753723
40.7974625,-73.9382706
40.7339134,-73.9913177
40.7394447,-73.9844589
40.7526855,-73.9758987
40.7418518,-73.9955750
40.7519569,-73.9845581
40.7274208,-74.0059586
40.7453728,-73.9821091
40.7494202,-73.9940643
40.7388306,-73.9815369
40.7447052,-73.9925690
40.7261124,-73.9956131
40.7313004,-74.0085220
40.7361259,-73.9866714
40.7566414,-73.9780045
40.7430496,-73.9897003
40.7519226,-73.9894867
40.7618103,-73.9995575
40.7455788,-74.0076981
40.8415146,-73.9429932
40.7079315,-74.0064621
40.7436142,-73.9842224
40.7050858,-74.0086060
40.7170639,-74.0021210
40.7249184,-73.9968796
41.1115456,-73.8583832
40.7455788,-74.0076981
40.8089218,-73.9369736
40.7274208,-74.0059586
40.7318420,-73.9804611
40.8005714,-73.9572983
40.7119217,-74.0084457
40.7037926,-74.0119934
40.7404060,-74.0068283
40.7033844,-74.0137863
40.7612152,-73.9977264
40.7515869,-73.9847794
40.7599144,-73.9911499
40.7543716,-73.9761810
40.7105217,-74.0104294
40.7282333,-73.9932022
40.7436981,-73.9894104
40.7405090,-73.9877319
40.7371635,-74.0084915
40.7620583,-73.9689865
40.7623291,-73.9758835
40.7457352,-73.9826965
40.7201805,-73.9998169
40.7465630,-73.9810715
40.7373543,-73.9952621
40.7540703,-73.9912720
40.7472878,-73.9921875
40.7108841,-74.0083923
40.7531586,-73.9893570
40.7406387,-73.9963608
40.7245331,-73.9995728
40.7478523,-73.9826050
40.7083397,-74.0071640
40.7469864,-74.0070572
40.7499733,-73.9921646
40.7522507,-73.9785080
40.7630653,-73.9833603
40.7217636,-74.0003586
40.7393913,-73.9892883
40.7332153,-73.9914932
40.7401657,-73.9863129
40.7399788,-73.9924850
40.7295113,-73.9938431
40.7515869,-73.9868774
40.7313004,-74.0085220
40.7144165,-74.0072632
40.7409592,-74.0021210
40.7500916,-73.9772568
40.7217636,-74.0003586
40.7283287,-73.9914780
40.7535973,-73.9780884
40.7387962,-74.0018692
40.7411766,-73.9932251
40.7695122,-73.9625473
40.7403679,-73.9956436
40.7536240,-73.9865494
40.7108841,-74.0083923
40.7482605,-73.9930725
40.7446289,-73.9877167
40.7371330,-73.9930496
40.7373924,-73.9933777
40.7437897,-73.9846191
40.7421036,-73.9989624
40.7249184,-73.9968796
40.7591972,-73.9880371
40.7452354,-73.9901581
40.7435112,-73.9908142
40.7433777,-73.9894791
40.7486305,-73.9902802
40.7393570,-73.9928970
40.7565193,-73.9734039
40.7286415,-73.9920807
40.7405243,-73.9856262
40.7332726,-73.9928055
40.7511978,-73.9765930
40.7450714,-73.9926300
40.7465591,-73.9811859
40.7201805,-73.9998169
40.7498322,-73.9797516
40.7218933,-74.0003586
40.7440681,-73.9852219
40.7562714,-73.9985275
40.7221947,-74.0024643
40.7433777,-73.9894791
40.7286415,-73.9920807
40.7527122,-73.9920731
40.7217636,-74.0003586
40.7593155,-73.9961548
40.7108879,-74.0067368
40.7201576,-74.0008240
40.7640915,-73.9700699
40.7414360,-73.9927597
40.7545853,-73.9865265
40.7464981,-74.0094452
40.7566223,-73.9986496
40.7274208,-74.0059586
40.7481155,-73.9843979
40.7582092,-73.9986115
40.7522507,-73.9785080
40.7457352,-73.9894333
40.7450905,-73.9831314
40.7519569,-73.9845581
40.7252350,-74.0028915
40.7144165,-74.0072632
40.7437439,-74.0029984
40.7603264,-73.9761810
40.7500114,-73.9856720
40.7240982,-73.9963379
40.7298584,-73.9894791
40.7525291,-73.9773712
40.7274132,-74.0059814
40.7487106,-73.9856567
40.7450905,-73.9831314
40.7400322,-73.9891434
40.7507591,-73.9767990
40.7481232,-73.9938812
40.7259026,-74.0062332
40.7458916,-73.9869232
40.7467918,-73.9932480
40.7446289,-73.9877167
40.7419434,-73.9966660
40.7565193,-73.9734039
40.7266388,-73.9894943
40.7300606,-74.0079727
40.7544937,-73.9758606
40.7314796,-74.0037079
40.7474709,-73.9914246
40.7644234,-73.9805679
40.7582245,-73.9704895
40.7521629,-73.9728317
40.7363205,-73.9960022
40.7066345,-74.0154495
40.7480545,-73.9947510
40.7568054,-73.9856796
40.7247696,-73.9963913
40.7457428,-73.9882584
40.7541885,-73.9917450
40.7388077,-73.9934235
40.7155418,-74.0055923
40.7239609,-74.0031052
40.7334175,-73.9921570
40.7391548,-73.9928055
40.7433357,-73.9870529
40.7300606,-74.0079727
40.7417870,-73.9927750
40.7408943,-73.9888229
40.7502098,-73.9842758
40.7437248,-73.9884415
40.7144165,-74.0072632
40.7514420,-73.9890823
40.7611504,-73.9846573
40.7388344,-73.9938660
40.7389145,-73.9940643
40.7313004,-74.0085220
40.7445793,-73.9839020
40.7999191,-73.9683075
40.7686958,-73.9918213
40.7208176,-73.9980545
40.7393913,-73.9892883
40.7515869,-73.9868774
40.7535973,-73.9780884
40.7263603,-74.0012512
40.8003159,-73.9611206
40.7565346,-73.9898911
40.7304230,-73.9912109
40.7430763,-73.9866028
40.7283287,-73.9914780
40.7217636,-74.0003586
40.7494202,-73.9940643
40.7568283,-73.9880753
40.7368660,-73.9740601
40.7584229,-73.9841080
40.7408218,-73.9923630
40.7334175,-73.9921570
40.7423477,-73.9862900
40.7286415,-73.9920807
40.7212296,-73.9977188
40.7999535,-73.9638596
40.7445641,-73.9932556
40.7552376,-73.9820251
40.7388496,-73.9895096
40.7520332,-73.9946213
40.7489166,-74.0045700
40.7317924,-73.9875946
40.7969780,-73.9709015
40.7523651,-73.9885025
40.7539558,-73.9892731
40.7342949,-73.9912186
40.7551956,-73.9922180
40.7108841,-74.0083923
40.7255936,-73.9996109
40.7550545,-73.9816818
40.7537994,-73.9900208
40.7436981,-73.9894104
40.7071762,-74.0129318
40.7384491,-73.9886932
40.7145500,-74.0079880
40.7353287,-73.9884720
40.7457428,-73.9882584
40.7253914,-74.0060883
40.7322540,-73.9874115
40.7413559,-74.0032043
40.7566299,-73.9928513
40.7368507,-73.9909439
40.7206917,-73.9945908
40.7577362,-73.9723053
40.7176132,-73.9902496
40.7525482,-73.9662552
40.7349129,-74.0049286
40.7394943,-73.9857178
40.7270012,-73.9963608
40.7554245,-73.9705658
40.7566261,-73.9697571
40.7646294,-73.9848633
40.7227745,-74.0030746
40.7088814,-74.0114288
40.8087006,-73.9480591
40.7063637,-74.0051575
40.7243118,-73.9973373
40.7472878,-73.9921875
40.7306023,-73.9915237
40.7673950,-73.9879303
40.7304268,-73.9859848
40.7387352,-73.9911118
40.7046852,-74.0112305
40.7376671,-73.9929199
40.7170792,-74.0070038
40.7093239,-74.0071487
40.7267418,-74.0052490
40.7562332,-73.9880905
40.7558975,-73.9800644
40.7108841,-74.0083923
40.7384148,-73.9939194
40.7477150,-73.9878082
40.7620506,-73.9888458
40.7434616,-73.9853592
40.7388496,-73.9895096
40.7052536,-74.0140686
40.7286415,-73.9920807
40.7352257,-73.9844894
40.7445717,-73.9894714
40.7441559,-73.9883804
40.7189598,-74.0027924
40.7082481,-74.0104294
40.7576714,-73.9742203
40.7447701,-73.9899292
40.7655678,-73.9668655
40.7524300,-73.9737396
40.7440300,-73.9872665
40.7043419,-74.0118561
40.7475777,-73.9731979
40.7393913,-73.9892883
40.7393913,-73.9892883
40.7286415,-73.9920807
40.7812119,-73.9782791
40.7353020,-73.9945908
40.7560158,-73.9838257
40.7550507,-73.9918289
40.7516518,-73.9753494
40.7393570,-73.9928970
40.7563400,-73.9811401
40.7260208,-74.0053635
40.7368050,-73.9883194
40.7078743,-74.0047455
40.7237473,-73.9816055
40.7070618,-74.0157776
40.7710762,-73.9513168
40.7243118,-73.9973373
40.7052536,-74.0140686
40.7525787,-73.9878998
40.7187576,-74.0018539
40.7392082,-74.0018616
40.7227478,-74.0072403
40.7621117,-73.9846420
40.7259026,-74.0062332
40.7071304,-74.0077744
40.7481155,-73.9843979
40.7268677,-74.0077362
40.7436523,-73.9833679
40.7202034,-73.9986725
40.7460632,-73.9919434
40.7481155,-73.9843979
40.7196503,-73.9878922
40.7238579,-73.9974899
40.7558861,-73.9937134
40.7313652,-74.0028458
40.7224083,-73.9840546
40.7409592,-74.0021210
40.7572861,-73.9712830
40.7261124,-73.9956131
40.7605667,-73.9710922
40.7236214,-74.0088043
40.7610397,-74.0002213
40.7844200,-73.9828644
40.7531624,-73.9895477
40.7490387,-73.9943771
40.6772804,-74.0094452
40.7253914,-74.0060883
40.7430496,-73.9897003
40.7415276,-73.9998856
40.7452354,-73.9901581
40.7736244,-73.9810104
40.7230721,-73.9984131
40.7417870,-73.9927750
40.7462959,-73.9824905
40.7418518,-73.9955750
40.7776756,-73.9883270
40.7415352,-73.9870377
40.7421646,-73.9898911
40.7250633,-73.9976959
40.7205849,-74.0014725
40.7393913,-73.9892883
40.7185974,-74.0082626
40.7246399,-74.0087051
40.7474251,-73.9924927
40.7306023,-73.9915237
40.7236557,-73.9852982
40.7473793,-73.9912186
40.7234993,-74.0081787
40.7484398,-73.9856644
40.7052917,-74.0108795
40.7384834,-73.9887238
40.7245522,-73.9953842
40.7512245,-73.9799881
40.7440681,-73.9910355
40.7393913,-73.9892883
40.7449493,-73.9865799
40.7471504,-73.9917755
40.7138023,-74.0130005
40.7291489,-73.9965973
40.7589340,-73.9793625
40.7148972,-74.0143814
40.7546577,-73.9826813
40.7591209,-73.9718857
40.7136536,-74.0148087
40.7544937,-73.9758606
40.8079376,-73.9631958
40.7516518,-73.9753494
40.7603874,-73.9856796
40.7625160,-73.9777603
40.7607536,-73.9717865
40.7571793,-73.9691620
40.7121315,-74.0133057
40.7121315,-74.0133057
40.7413254,-73.9907074
40.7415352,-73.9870377
40.7590790,-73.9736176
40.7061691,-74.0083160
40.7432976,-73.9864044
40.7397499,-73.9898834
40.7376823,-73.9919586
40.7599831,-73.9777756
40.7620583,-73.9689865
40.7410469,-73.9929199
40.7063637,-74.0051575
40.7685051,-73.9831314
40.7531548,-73.9793777
40.7368050,-73.9883194
40.7306023,-73.9915237
40.7532654,-73.9754410
40.7564774,-73.9752808
40.7515869,-73.9868774
40.7033768,-74.0138092
40.7526855,-73.9758987
40.7550850,-73.9792175
40.7399445,-73.9910583
40.7650032,-73.9798508
40.7240181,-73.9965515
40.7569580,-73.9758987
40.7577324,-73.9723740
40.7190819,-74.0090790
40.7631035,-73.9790573
40.7246819,-73.9970856
40.7385750,-73.9871521
40.7575073,-73.9877701
40.7409592,-74.0021210
40.7631035,-73.9790573
40.7413521,-74.0055389
40.7575073,-73.9877701
40.7372971,-73.9921875
40.7396736,-73.9940414
40.7259026,-74.0062332
40.7396622,-74.0059280
40.7439346,-73.9886703
40.7512207,-73.9918442
40.7190819,-74.0090790
40.7571220,-73.9865646
40.7039909,-74.0110931
40.7546463,-73.9826813
40.7666855,-73.9834976
40.7585411,-73.9821320
40.7633095,-73.9732666
40.7638245,-73.9749374
40.7629738,-73.9807281
40.7626839,-73.9682693
40.7301369,-73.9901276
40.7445641,-73.9932556
40.7385750,-73.9871521
40.7369652,-73.9931717
40.7568054,-73.9856796
40.7482986,-73.9906540
40.7190819,-74.0090790
40.7562332,-73.9880905
40.7408066,-73.9931107
40.7410469,-73.9914322
40.7455788,-74.0076981
40.7246819,-73.9970856
40.7259941,-73.9957123
40.7552376,-73.9801407
40.7121315,-74.0133057
40.7453728,-73.9821091
40.7610550,-73.9729309
40.7142334,-74.0092545
40.7262573,-73.9966660
40.7402763,-74.0064163
40.7349968,-73.9877167
40.7507591,-73.9767990
40.7432976,-73.9864044
40.7647209,-73.9711304
40.7456245,-73.9898453
40.7301369,-73.9901276
40.7584839,-73.9702530
40.7568893,-73.9766617
40.7546043,-73.9746552
40.7548409,-73.9794235
40.7548409,-73.9794235
40.7546730,-73.9847946
40.7498207,-73.9889526
40.7635689,-73.9763489
40.7513580,-73.9789581
40.7421341,-73.9844513
40.7650032,-73.9798508
40.7650032,-73.9798508
40.7620583,-73.9689865
40.7685051,-73.9831314
40.7397499,-73.9898834
40.7142334,-74.0092545
40.7142334,-74.0092545
40.7638245,-73.9749374
40.7516518,-73.9753494
40.7432976,-73.9864044
40.7620583,-73.9689865
40.7555466,-73.9808578
40.7405243,-73.9856262
40.7579155,-73.9688339
40.7556496,-73.9713821
40.7570419,-73.9747238
40.7552528,-73.9777832
40.7394943,-73.9857178
40.7600670,-73.9798126
40.7442017,-73.9765396
40.7516785,-73.9795456
40.7432976,-73.9864044
40.7272224,-73.9948044
40.7573547,-73.9753723
40.7366180,-73.9918060
40.7498207,-73.9889526
40.7554016,-73.9868164
40.7586098,-73.9844818
40.7554016,-73.9868164
40.7610550,-73.9729309
40.7240982,-73.9963379
40.7515869,-73.9847794
40.7396622,-74.0059280
40.7599831,-73.9777756
40.7635689,-73.9763489
40.7535210,-73.9766312
40.7620087,-73.9726181
40.7376823,-73.9919586
40.7650528,-73.9796371
40.7436523,-73.9833679
40.7648239,-73.9792328
40.7078743,-74.0047455
40.7410469,-73.9848633
40.7648239,-73.9792328
40.7526512,-73.9800720
40.7620583,-73.9689865
40.7662888,-73.9825211
40.7057800,-74.0139694
40.7245216,-73.9971542
40.7609329,-73.9737778
40.7503395,-73.9784546
40.7408218,-73.9923630
40.7554588,-73.9869080
40.7516327,-73.9812622
40.7388496,-73.9895096
40.7521133,-73.9822922
40.7521133,-73.9822922
40.7626839,-73.9682693
40.7246819,-73.9970856
40.7108841,-74.0083923
40.7240181,-73.9965515
40.7580605,-73.9788666
40.7620087,-73.9726181
40.7555466,-73.9808578
40.7543716,-73.9761810
40.7609329,-73.9737778
40.7609329,-73.9737778
40.7385750,-73.9871521
40.7604904,-73.9788742
40.7535286,-73.9857864
40.7535286,-73.9857864
40.7597198,-73.9716797
40.7635384,-73.9722443
40.7554703,-73.9845505
40.7335129,-74.0046387
40.7267418,-74.0052490
40.7579155,-73.9688339
40.7568359,-73.9725952
40.7653313,-73.9824677
40.7516785,-73.9795456
40.7033844,-74.0137863
40.7245216,-73.9971542
40.7594109,-73.9822235
40.7594109,-73.9822235
40.7617912,-73.9800339
40.7642937,-73.9705124
40.7618904,-73.9787140
40.7368851,-73.9891663
40.7121315,-74.0133057
40.7121315,-74.0133057
40.7456245,-73.9898453
40.7551384,-73.9760132
40.7600479,-73.9724045
40.7492981,-73.9914932
40.7529259,-73.9787445
40.7503395,-73.9784546
40.7408066,-73.9931107
40.7136536,-74.0148087
40.7629089,-73.9745560
40.7620087,-73.9726181
40.7580605,-73.9788666
40.7453728,-73.9821091
40.7050819,-74.0092163
40.7510948,-73.9782639
40.7301369,-73.9901276
40.7568741,-73.9819641
40.7405853,-73.9907990
40.7590866,-73.9776001
40.7604904,-73.9788742
40.7232552,-74.0043793
40.7294350,-73.9972153
40.7522507,-73.9785080
40.7609329,-73.9737778
40.7517242,-73.9734192
40.7498207,-73.9889526
40.7423477,-73.9862900
40.7570419,-73.9747238
40.7577324,-73.9723740
40.7577324,-73.9723740
40.7576714,-73.9742203
40.7576714,-73.9742203
40.7609329,-73.9737778
40.7542496,-73.9714355
40.7520218,-74.0053024
40.7642899,-73.9797745
40.7642899,-73.9797745
40.7642899,-73.9797745
40.7536240,-73.9798126
40.7605133,-73.9734116
40.7542496,-73.9714355
40.7285500,-74.0074310
40.7432976,-73.9864044
40.7432976,-73.9864044
40.7578773,-73.9824219
40.7407188,-73.9921265
40.7629089,-73.9745560
40.7622261,-73.9681778
40.7611008,-73.9680099
40.7531319,-73.9808655
40.7531319,-73.9808655
40.7271576,-74.0076904
40.7457504,-73.9923019
40.7542038,-73.9736099
40.7542038,-73.9736099
40.8089294,-73.9613647
40.7648239,-73.9792328
40.7550850,-73.9792175
40.7431831,-73.9908447
40.7548409,-73.9794235
40.7095528,-74.0109406
40.7583694,-73.9720154
40.7415352,-73.9870377
40.7639809,-73.9716187
40.7586861,-73.9691544
40.7569580,-73.9758987
40.7572479,-73.9769974
40.7482986,-73.9906540
40.7635689,-73.9763489
40.7591438,-73.9761887
40.7413521,-74.0055389
40.7577324,-73.9723740
40.7078743,-74.0047455
40.7399445,-73.9910583
40.7436523,-73.9833679
40.7650032,-73.9798508
40.7650032,-73.9798508
40.7647209,-73.9711304
40.7250099,-74.0006485
40.7542496,-73.9714355
40.7575073,-73.9877701
40.7617149,-73.9743576
40.7546577,-73.9826813
40.7542496,-73.9714355
40.7546043,-73.9746780
40.7259941,-73.9957123
40.7575073,-73.9877701
40.7588882,-73.9713898
40.7511559,-73.9766312
40.7087746,-74.0067291
40.7087746,-74.0067291
40.7453728,-73.9821091
40.7568054,-73.9856796
40.7570801,-73.9724045
40.7543526,-73.9904251
40.7335129,-74.0046387
40.7647209,-73.9711304
40.7586861,-73.9691544
40.7599831,-73.9777756
40.7572517,-73.9867706
40.7571220,-73.9865646
40.7638245,-73.9749374
40.7628365,-73.9824677
40.7542038,-73.9736099
40.7608566,-73.9720840
40.7534790,-73.9720459
40.7422295,-73.9906845
40.7524948,-73.9915237
40.7245522,-73.9953842
40.7520294,-73.9785614
